name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,jam_density,wave_speed,demand_type_code,mode_code,network_design_flag,grade,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,additional_lanes_on_left_side,length_of_left_side_lanes,additional_lanes_on_right_side,length_of_right_side_lanes
"['North Campo Allegre Drive', 'East McKellips Road']","[436895673, 436895669, 5672117]",,,,41565303,42452861,,2,0.56557,3,-1,,,,,,,,,"<LineString><coordinates>-111.9352163,33.4510986,0.0 -111.9353418,33.4510952,0.0 -111.9359535,33.4510773,0.0 -111.9360638,33.4510756,0.0 -111.9368475,33.4510509,0.0 -111.9373372,33.4510009,0.0 -111.9380062,33.4509848,0.0 -111.9383985,33.4509782,0.0 -111.9384443,33.4509685,0.0 -111.938475,33.4509507,0.0 -111.9385951,33.4508826,0.0 -111.9385841,33.4510274,0.0 -111.9385766,33.4511254,0.0 -111.9385169,33.451399,0.0 -111.9385191,33.4515198,0.0 -111.9385931,33.4516957,0.0 -111.938667,33.4517757,0.0 -111.9387484,33.45188,0.0 -111.9387687,33.4519836,0.0 -111.9387654,33.452061,0.0 -111.9387381,33.45215,0.0 -111.9386875,33.4523484,0.0 -111.9386917,33.4524235,0.0 -111.938719,33.4525018,0.0 -111.9388791,33.4527377,0.0 -111.9389625,33.4528735,0.0 -111.9390241,33.4529859,0.0</coordinates></LineString>",,,,,,,
North College Avenue,"[537754672, 537754673, 287420585]",,,,41565303,41625886,,2,0.091158,3,56.35,,,,,,,,,"<LineString><coordinates>-111.9352163,33.4510986,0.0 -111.9352214,33.45121,0.0 -111.9352102,33.4515193,0.0 -111.9352045,33.4516783,0.0 -111.9351958,33.451918,0.0</coordinates></LineString>",,,,,,,
North College Avenue,"[537754674, 537754675]",,,,41565303,5013670097,,2,0.065876,3,56.35,,,,,,,,,"<LineString><coordinates>-111.9352163,33.4510986,0.0 -111.9352158,33.4509891,0.0 -111.9352172,33.4508009,0.0 -111.9352137,33.4506108,0.0 -111.9352117,33.4505062,0.0</coordinates></LineString>",,,,,,,
"['South Palm Drive', 'South la Rosa Drive', 'East Yale Drive']","[29210275, 5588700, 5639982]",,,,41942136,41825558,,2,0.32716500000000004,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9310579,33.3722029,0.0 -111.9310579,33.3717858,0.0 -111.9310579,33.3714001,0.0 -111.9293105,33.3714154,0.0 -111.9293179,33.3717838,0.0 -111.9293241,33.3720954,0.0</coordinates></LineString>",,,,,,,
East Cornell Drive,29210646,,,,41942136,41825558,,2,0.161971,2,-1,,,,,,,,,"<LineString><coordinates>-111.9310579,33.3722029,0.0 -111.930337,33.3722029,0.0 -111.9300108,33.3721886,0.0 -111.9296503,33.3721241,0.0 -111.9293241,33.3720954,0.0</coordinates></LineString>",,,,,,,
East Cornell Drive,29210646,,,,41942136,42304435,,2,0.129577,2,-1,,,,,,,,,"<LineString><coordinates>-111.9310579,33.3722029,0.0 -111.9313583,33.3721527,0.0 -111.9315214,33.3721241,0.0 -111.931894,33.371996,0.0 -111.9323444,33.3717799,0.0</coordinates></LineString>",,,,,,,
East Granada Drive,33903368,,,,388430968,41969747,,2,0.046221,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8899587,33.4101146,0.0 -111.8904566,33.4101078,0.0</coordinates></LineString>",,,,,,,
San Indian Bend Road,33903370,,,,388430968,388430998,,2,0.08356100000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8899587,33.4101146,0.0 -111.8899564,33.4106802,0.0 -111.8900594,33.410845,0.0</coordinates></LineString>",,,,,,,
San Indian Bend Road,33903370,,,,388430968,388430995,,2,0.21823599999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8899587,33.4101146,0.0 -111.8899653,33.4093308,0.0 -111.8899736,33.4083516,0.0 -111.8900594,33.4081653,0.0</coordinates></LineString>",,,,,,,
South Kyrene Road,436944197,,,,42482810,41811166,,2,0.08642799999999999,5,72.45,,,,,,,,,"<LineString><coordinates>-111.945859,33.358205,0.0 -111.9458474,33.3574278,0.0</coordinates></LineString>",,,,,,,
West Bell de Mar Drive,5677075,,,,42482810,42409254,,2,0.26972999999999997,-1,-1,,,,,,,,,"<LineString><coordinates>-111.945859,33.358205,0.0 -111.9469653,33.3582128,0.0 -111.9470064,33.3582131,0.0 -111.9478389,33.3582131,0.0 -111.9481737,33.3582561,0.0 -111.9484741,33.3583565,0.0 -111.9486972,33.3584712,0.0</coordinates></LineString>",,,,,,,
South Kyrene Road,436944197,,,,42482810,41751642,,2,0.31738,5,72.45,,,,,,,,,"<LineString><coordinates>-111.945859,33.358205,0.0 -111.9458697,33.3596955,0.0 -111.945882,33.3610592,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,5595153,,,,41565307,41565308,,2,0.080316,5,-1,,,,,,,,,"<LineString><coordinates>-111.9317157,33.4511537,0.0 -111.9312835,33.451166,0.0 -111.9308505,33.4511783,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,5595153,,,,41565307,1370325190,,2,0.082555,5,-1,,,,,,,,,"<LineString><coordinates>-111.9317157,33.4511537,0.0 -111.9321704,33.4511399,0.0 -111.9326049,33.4511257,0.0</coordinates></LineString>",,,,,,,
North Van Ness Avenue,5689153,,,,41565307,41801137,,2,0.243354,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9317157,33.4511537,0.0 -111.9317046,33.4519425,0.0 -111.9316713,33.4529848,0.0 -111.931669,33.4530555,0.0 -111.931601,33.4533361,0.0</coordinates></LineString>",,,,,,,
nan,"[23617797, 436781911, 436781912, 158743193, 158743196]",,,,255818875,255821596,,1,0.6156390000000002,4,-1,,,,,,,,,"<LineString><coordinates>-111.9336681,33.4351393,0.0 -111.9318947,33.4353287,0.0 -111.9314518,33.4353902,0.0 -111.9307856,33.4354575,0.0 -111.9304424,33.4354925,0.0 -111.9299399,33.4355356,0.0 -111.9290194,33.4356309,0.0 -111.9283676,33.4356815,0.0 -111.9280196,33.4356885,0.0 -111.9279434,33.4356902,0.0 -111.9270745,33.4357101,0.0</coordinates></LineString>",,,,,,,
Red Mountain Freeway,"[158743175, 158743209, 527821076, 158743223, 158743198]",,,,255818875,1945648667,,1,1.189958,6,104.65,,,,,,,,,"<LineString><coordinates>-111.9336681,33.4351393,0.0 -111.9322682,33.4353921,0.0 -111.931809,33.4354695,0.0 -111.9308495,33.4356316,0.0 -111.9303815,33.4356912,0.0 -111.9296936,33.4357849,0.0 -111.9289834,33.4358621,0.0 -111.9283746,33.4359133,0.0 -111.9279789,33.4359379,0.0 -111.927588,33.4359539,0.0 -111.9273201,33.4359598,0.0 -111.9265882,33.4359659,0.0 -111.9259023,33.4359616,0.0 -111.9209308,33.4359384,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,5595153,,,,41565304,41565306,,2,0.032714,5,-1,,,,,,,,,"<LineString><coordinates>-111.9333769,33.4511268,0.0 -111.9330244,33.4511195,0.0</coordinates></LineString>",,,,,,,
North Squire Avenue,5596226,,,,41565304,41574708,,2,0.070355,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9333769,33.4511268,0.0 -111.9333817,33.4517595,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,"[5595153, 436895668]",,,,41565304,41565303,,2,0.170688,5,-1,,,,,,,,,"<LineString><coordinates>-111.9333769,33.4511268,0.0 -111.9344178,33.4511127,0.0 -111.9350951,33.4511035,0.0 -111.9352163,33.4510986,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,5595153,,,,41565306,1370325190,,2,0.038926,5,-1,,,,,,,,,"<LineString><coordinates>-111.9330244,33.4511195,0.0 -111.9326049,33.4511257,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,5595153,,,,41565306,41565304,,2,0.032714,5,-1,,,,,,,,,"<LineString><coordinates>-111.9330244,33.4511195,0.0 -111.9333769,33.4511268,0.0</coordinates></LineString>",,,,,,,
North la Rosa Drive,5621447,,,,41565306,41773566,,2,0.056537,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9330244,33.4511195,0.0 -111.9330158,33.4506111,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,5595153,,,,41565308,41535039,,2,0.160001,5,-1,,,,,,,,,"<LineString><coordinates>-111.9308505,33.4511783,0.0 -111.9303113,33.4511878,0.0 -111.9291263,33.4512088,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,5595153,,,,41565308,41565307,,2,0.080316,5,-1,,,,,,,,,"<LineString><coordinates>-111.9308505,33.4511783,0.0 -111.9312835,33.451166,0.0 -111.9317157,33.4511537,0.0</coordinates></LineString>",,,,,,,
North McAllister Avenue,5663203,,,,41565308,41801142,,2,0.24082900000000002,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9308505,33.4511783,0.0 -111.9307985,33.4529884,0.0 -111.9307883,33.4533435,0.0</coordinates></LineString>",,,,,,,
North Bridal Wreath Street,5679973,,,,41565310,2595385067,,2,0.007183,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9221867,33.4512029,0.0 -111.9221868,33.4511383,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,436940602,,,,41565310,2595385071,,1,0.187362,2,-1,,,,,,,,,"<LineString><coordinates>-111.9221867,33.4512029,0.0 -111.9201672,33.4512009,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,436940602,,,,41565316,41565319,,1,0.090828,2,-1,,,,,,,,,"<LineString><coordinates>-111.9199848,33.4512054,0.0 -111.9190058,33.4512043,0.0</coordinates></LineString>",,,,,,,
"['North Oleander Street', 'North Scovel Street', 'East Bluebell Lane']","[5607988, 5670998, 5684719]",,,,41565316,41565319,,2,0.248205,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9199848,33.4512054,0.0 -111.9199896,33.4505527,0.0 -111.9199699,33.4504988,0.0 -111.9199134,33.4504499,0.0 -111.9198391,33.4504207,0.0 -111.9197607,33.4504048,0.0 -111.9192594,33.450407,0.0 -111.9192137,33.4504172,0.0 -111.9191733,33.4504381,0.0 -111.9190271,33.4505643,0.0 -111.9190015,33.4505986,0.0 -111.9189964,33.4506366,0.0 -111.9190058,33.4512043,0.0</coordinates></LineString>",,,,,,,
"['North Oleander Street', 'North Scovel Street', 'East Bluebell Lane']","[5607988, 5670998, 5684719]",,,,41565319,41565316,,2,0.24820499999999995,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9190058,33.4512043,0.0 -111.9189964,33.4506366,0.0 -111.9190015,33.4505986,0.0 -111.9190271,33.4505643,0.0 -111.9191733,33.4504381,0.0 -111.9192137,33.4504172,0.0 -111.9192594,33.450407,0.0 -111.9197607,33.4504048,0.0 -111.9198391,33.4504207,0.0 -111.9199134,33.4504499,0.0 -111.9199699,33.4504988,0.0 -111.9199896,33.4505527,0.0 -111.9199848,33.4512054,0.0</coordinates></LineString>",,,,,,,
South Towers Street,5605212,,,,41647243,41647244,,2,0.0876,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9538385,33.3575966,0.0 -111.9538425,33.3568088,0.0</coordinates></LineString>",,,,,,,
West Redfield Road,5662916,,,,41647243,41851717,,2,0.22081299999999998,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9538385,33.3575966,0.0 -111.951461,33.3575966,0.0</coordinates></LineString>",,,,,,,
South Carney Avenue,5629719,,,,41647243,41502176,,2,0.241519,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9538385,33.3575966,0.0 -111.9541646,33.3576037,0.0 -111.9543878,33.3576611,0.0 -111.9545595,33.3577686,0.0 -111.9547311,33.3579407,0.0 -111.954817,33.3581199,0.0 -111.9548341,33.3583135,0.0 -111.9547569,33.3585787,0.0 -111.9545259,33.3591902,0.0</coordinates></LineString>",,,,,,,
South Towers Street,5605212,,,,41647244,41647243,,2,0.0876,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9538425,33.3568088,0.0 -111.9538385,33.3575966,0.0</coordinates></LineString>",,,,,,,
West Diamond Drive,5625732,,,,41647244,41811195,,2,0.219599,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9538425,33.3568088,0.0 -111.9514781,33.356808,0.0</coordinates></LineString>",,,,,,,
West Diamond Drive,5625732,,,,41647244,41811182,,2,0.13836500000000002,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9538425,33.3568088,0.0 -111.9541561,33.3568223,0.0 -111.9543621,33.356851,0.0 -111.9545423,33.3568868,0.0 -111.9547483,33.3569514,0.0 -111.9550315,33.3570732,0.0 -111.9552118,33.3572094,0.0</coordinates></LineString>",,,,,,,
East McKellips Road,"[110022624, 436940595, 604443053]",,,,41565331,5147302861,,2,0.25943099999999997,5,-1,,,,,,,,,"<LineString><coordinates>-111.9093054,33.4512717,0.0 -111.9095314,33.4512712,0.0 -111.9099533,33.4512703,0.0 -111.9100282,33.4512701,0.0 -111.9104763,33.4512692,0.0 -111.9113302,33.4512675,0.0 -111.9119685,33.4512662,0.0 -111.9121017,33.4512678,0.0</coordinates></LineString>",,,,,,,
North McClintock Drive,"[436940698, 5620429]",,,,41565331,41763648,,2,0.157266,7,-1,,,,,,,,,"<LineString><coordinates>-111.9093054,33.4512717,0.0 -111.9093101,33.4511099,0.0 -111.9093174,33.4507398,0.0 -111.9093203,33.4505929,0.0 -111.9093266,33.4502709,0.0 -111.9093347,33.4498576,0.0</coordinates></LineString>",,,,,,,
San Indian Bend Road,33903370,,,,388430995,388430968,,2,0.21823599999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8900594,33.4081653,0.0 -111.8899736,33.4083516,0.0 -111.8899653,33.4093308,0.0 -111.8899587,33.4101146,0.0</coordinates></LineString>",,,,,,,
San Indian Bend Road,33903370,,,,388430998,388430968,,2,0.08356100000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8900594,33.410845,0.0 -111.8899564,33.4106802,0.0 -111.8899587,33.4101146,0.0</coordinates></LineString>",,,,,,,
South Shutterfly Way,5646203,,,,42024086,3931749474,,2,0.534104,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9024568,33.3540698,0.0 -111.9025341,33.3538762,0.0 -111.9025342,33.352568,0.0 -111.9025344,33.3512572,0.0 -111.9025398,33.3502358,0.0 -111.9025449,33.349277,0.0</coordinates></LineString>",,,,,,,
East Bell del Mar Drive,5620261,,,,41761945,41682177,,2,0.018657,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9162628,33.3597077,0.0 -111.9161942,33.35955,0.0</coordinates></LineString>",,,,,,,
South la Rosa Drive,5639991,,,,41942175,41942177,,2,0.023468,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9299892,33.3471462,0.0 -111.9300483,33.346941,0.0</coordinates></LineString>",,,,,,,
East Krista Way,5643809,,,,41942175,41994815,,2,0.06707500000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9299892,33.3471462,0.0 -111.9295161,33.34707,0.0 -111.9292758,33.34707,0.0</coordinates></LineString>",,,,,,,
East Krista Way,5643809,,,,41942175,41800441,,2,0.094364,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9299892,33.3471462,0.0 -111.9304774,33.3471991,0.0 -111.931001,33.3471991,0.0</coordinates></LineString>",,,,,,,
South la Rosa Drive,5639991,,,,41942177,41942175,,2,0.023468,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9300483,33.346941,0.0 -111.9299892,33.3471462,0.0</coordinates></LineString>",,,,,,,
South Country Club Way,5646204,,,,42024099,41750461,,2,0.088434,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005276,33.4024965,0.0 -111.9005276,33.402105,0.0 -111.9005276,33.4017012,0.0</coordinates></LineString>",,,,,,,
"['South Country Club Way', 'East Concorda Drive']","[5685977, 5646204]",,,,42024099,41896261,,2,0.405051,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005276,33.4024965,0.0 -111.900519,33.4036286,0.0 -111.9004503,33.4037218,0.0 -111.900318,33.4037566,0.0 -111.899803,33.4037566,0.0 -111.8991679,33.4038569,0.0 -111.8987902,33.4038713,0.0 -111.8975921,33.4038651,0.0</coordinates></LineString>",,,,,,,
"['South Clark Drive', 'East Aspen Drive', 'East Meadow Drive']","[5694275, 5647557, 5667807]",,,,42024099,41896264,,2,0.362217,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005276,33.4024965,0.0 -111.9000262,33.4024884,0.0 -111.900009,33.4032981,0.0 -111.8991336,33.4034199,0.0 -111.8987387,33.4034485,0.0 -111.8975921,33.4034424,0.0</coordinates></LineString>",,,,,,,
East Meadow Drive,5647557,,,,42024099,41495374,,2,0.352284,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005276,33.4024965,0.0 -111.9011849,33.4024955,0.0 -111.9013909,33.4024526,0.0 -111.9015282,33.4023809,0.0 -111.9016124,33.4023219,0.0 -111.9017943,33.4021946,0.0 -111.901966,33.4021086,0.0 -111.9021548,33.4020728,0.0 -111.9029444,33.4020728,0.0 -111.9031848,33.402037,0.0 -111.9041153,33.4017585,0.0</coordinates></LineString>",,,,,,,
West Myrna Lane,28731653,,,,315898003,315898467,,2,0.042451,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9421496,33.3286137,0.0 -111.942347,33.3282694,0.0</coordinates></LineString>",,,,,,,
West Myrna Lane,5677683,,,,315898003,41859635,,2,0.16741,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9421496,33.3286137,0.0 -111.9422268,33.3286567,0.0 -111.9425358,33.3288216,0.0 -111.9427762,33.3289579,0.0 -111.9430766,33.3290726,0.0 -111.9433941,33.3291372,0.0 -111.943789,33.3291372,0.0</coordinates></LineString>",,,,,,,
West Myrna Lane,5677683,,,,315898003,41914075,,2,0.079553,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9421496,33.3286137,0.0 -111.9419179,33.3285491,0.0 -111.9416174,33.3285276,0.0 -111.941307,33.3285254,0.0</coordinates></LineString>",,,,,,,
West Ranch Road,5614596,,,,41712808,41712811,,2,0.079004,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9413413,33.3331365,0.0 -111.942191,33.3331078,0.0</coordinates></LineString>",,,,,,,
South Dateland Drive,5637996,,,,41712808,41914053,,2,0.09784000000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9413413,33.3331365,0.0 -111.9413341,33.332735,0.0 -111.9413256,33.3322567,0.0</coordinates></LineString>",,,,,,,
South Dateland Drive,5637996,,,,41712808,41914043,,2,0.09992400000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9413413,33.3331365,0.0 -111.9413473,33.3336672,0.0 -111.9413514,33.3340351,0.0</coordinates></LineString>",,,,,,,
West Ranch Road,5614596,,,,41712811,41712808,,2,0.079004,-1,-1,,,,,,,,,"<LineString><coordinates>-111.942191,33.3331078,0.0 -111.9413413,33.3331365,0.0</coordinates></LineString>",,,,,,,
South Eastshore Drive,5677081,,,,42482860,5031629683,,2,0.07810299999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.911448,33.3761037,0.0 -111.911448,33.3755128,0.0 -111.911448,33.3754013,0.0</coordinates></LineString>",,,,,,,
"['South Eastshore Drive', 'East Northshore Drive']","[5677081, 380663073]",,,,42482860,41602569,,2,0.30331199999999997,-1,-1,,,,,,,,,"<LineString><coordinates>-111.911448,33.3761037,0.0 -111.9114651,33.3767989,0.0 -111.9121775,33.3767962,0.0 -111.9133191,33.3767918,0.0 -111.9136023,33.3768276,0.0 -111.913877,33.3769136,0.0</coordinates></LineString>",,,,,,,
"['East Windjammer Way', 'South Marine Drive']","[5599867, 5693197]",,,,42482860,41602569,,2,0.35146499999999997,-1,-1,,,,,,,,,"<LineString><coordinates>-111.911448,33.3761037,0.0 -111.9134821,33.3760965,0.0 -111.91398,33.3760679,0.0 -111.9141945,33.3760965,0.0 -111.9140915,33.3764907,0.0 -111.9139971,33.3767201,0.0 -111.913877,33.3769136,0.0</coordinates></LineString>",,,,,,,
Red Mountain Freeway,"[158743228, 28751511]",,,,255818927,255936343,,1,1.0169419999999998,5,104.65,,,,,,,,,"<LineString><coordinates>-111.9325158,33.4356206,0.0 -111.9349409,33.4352002,0.0 -111.935347,33.4351648,0.0 -111.9357877,33.4351459,0.0 -111.9361827,33.4351338,0.0 -111.9366722,33.435147,0.0 -111.9370743,33.4351749,0.0 -111.9375162,33.4352242,0.0 -111.9397647,33.4355041,0.0 -111.9411161,33.4356429,0.0 -111.9433631,33.4358703,0.0</coordinates></LineString>",,,,,,,
South Country Club Way,5646204,,,,42024119,41847696,,2,0.197619,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005447,33.3971797,0.0 -111.900519,33.3989568,0.0</coordinates></LineString>",,,,,,,
South Country Club Way,5646204,,,,42024119,41812304,,2,0.469,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005447,33.3971797,0.0 -111.9005426,33.3950648,0.0 -111.9005421,33.3945908,0.0 -111.900542,33.3944628,0.0 -111.9005425,33.3940557,0.0 -111.9005432,33.3934342,0.0 -111.9005405,33.3929619,0.0</coordinates></LineString>",,,,,,,
East del Rio Drive,5682032,,,,42024119,42477703,,2,0.11388200000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005447,33.3971797,0.0 -111.9010304,33.3971749,0.0 -111.9013737,33.3971715,0.0 -111.90176,33.3970927,0.0</coordinates></LineString>",,,,,,,
East Rio Salado Parkway,23617748,,,,316128443,2714318030,,1,0.078693,2,56.35,,,,,,,,,"<LineString><coordinates>-111.9356428,33.430435,0.0 -111.9351525,33.4302054,0.0 -111.9349285,33.4300573,0.0</coordinates></LineString>",,,,,,,
nan,265805487,,,,316128443,2714318034,,1,0.05615300000000001,1,-1,,,,,,,,,"<LineString><coordinates>-111.9356428,33.430435,0.0 -111.9354335,33.4304075,0.0 -111.9352097,33.4303103,0.0 -111.9351597,33.4302987,0.0 -111.9351245,33.4302912,0.0 -111.935073,33.4303006,0.0</coordinates></LineString>",,,,,,,
West Ranch Road,5614600,,,,41712835,41683249,,2,0.39868400000000004,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9586189,33.332764,0.0 -111.9576702,33.3327655,0.0 -111.9571063,33.3327664,0.0 -111.9566765,33.3327671,0.0 -111.9563872,33.3327676,0.0 -111.9555691,33.3327689,0.0 -111.9553227,33.3327694,0.0 -111.9543275,33.332771,0.0</coordinates></LineString>",,,,,,,
"['South Beck Avenue', 'West Greentree Drive']","[5670763, 5684797]",,,,41712835,41884280,,2,0.5261950000000001,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9586189,33.332764,0.0 -111.9586219,33.3321327,0.0 -111.9586228,33.3319415,0.0 -111.958626,33.3318252,0.0 -111.958658,33.3317624,0.0 -111.9587847,33.3317232,0.0 -111.9596266,33.3317279,0.0 -111.9602493,33.3317243,0.0 -111.9608289,33.3317209,0.0 -111.9608921,33.3317205,0.0 -111.963108,33.3317097,0.0</coordinates></LineString>",,,,,,,
South Beck Avenue,5670763,,,,41712835,42439068,,2,0.198431,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9586189,33.332764,0.0 -111.9586208,33.3330679,0.0 -111.9586212,33.333148,0.0 -111.9586237,33.3335454,0.0 -111.9586249,33.3337394,0.0 -111.9586298,33.3345485,0.0</coordinates></LineString>",,,,,,,
East Rhea Road,5622338,,,,316505285,41781040,,2,0.048985999999999995,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9083441,33.333316,0.0 -111.908181,33.3332586,0.0 -111.9078307,33.3332601,0.0</coordinates></LineString>",,,,,,,
South Country Club Way,5646204,,,,42024138,41660276,,2,0.088445,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005662,33.3910771,0.0 -111.9005662,33.3906875,0.0 -111.9005662,33.3902817,0.0</coordinates></LineString>",,,,,,,
