access,bridge,geometry,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,tunnel,u,v,width
,,"LINESTRING (116.3107059 39.9062558, 116.3107055 39.9065563)",tertiary,,0,,33.414,,柳林馆路,False,172805323,,,,27484999,1836570151,
,,"LINESTRING (116.3197898 39.9221107, 116.3197918 39.9222316)",primary,,0,,13.445,,首都体育馆南路,True,128009726,,,,324264775,321939092,
,yes,"LINESTRING (116.3042444 40.0445691, 116.3051513 40.0434423, 116.30627 40.0418796, 116.3076629 40.0392598, 116.3082722 40.0383363, 116.3090375 40.0375123, 116.3098363 40.0367918, 116.3112693 40.0355171, 116.3141768 40.0329763, 116.3149446 40.0321699, 116.3156522 40.0309919, 116.3165189 40.0280629, 116.3171802 40.0258827)",motorway,,0,,2393.007,,"['京新高速', '京新高速上地桥']",True,"[226830416, 241921787]",G7,,,2099798857,2494924704,
,,"LINESTRING (116.2163424 40.1159456, 116.2166065 40.1165039, 116.2169876 40.1174151, 116.218086 40.1198915)",tertiary,,0,,463.166,,,False,210697601,,,,2207736650,2207736719,
,,"LINESTRING (116.2163424 40.1159456, 116.2166033 40.1158451, 116.2171094 40.1154997, 116.2175577 40.115152)",residential,,0,,136.819,,,False,210697623,,,,2207736650,2207736645,
,,"LINESTRING (116.2163424 40.1159456, 116.2161709 40.1160116, 116.2157706 40.1163692)",residential,,0,,68.66900000000001,,,False,210697623,,,,2207736650,2207736653,
,,"LINESTRING (116.3039134 39.9184491, 116.3039178 39.9178883)",tertiary,,0,,62.359,,西三环中路,True,234962079,,,,4057342796,4057342174,
,,"LINESTRING (116.3039134 39.9184491, 116.3038104 39.9184527, 116.3012225 39.9184858, 116.3010028 39.9187184, 116.3008021 39.918821, 116.3005442 39.9189163, 116.3002862 39.9189438, 116.3000378 39.91892, 116.2997917 39.9188705, 116.2997265 39.9188343, 116.2995075 39.9187129, 116.2993642 39.918559, 116.2992471 39.9183209, 116.2992041 39.918156, 116.2992997 39.9178904, 116.2995027 39.9176577, 116.2996771 39.9175386, 116.2999709 39.9174122, 116.3003387 39.9173847, 116.3006469 39.9174214, 116.3008762 39.9175258, 116.301041 39.9176595, 116.3011772 39.9178446, 116.3038211 39.9178848, 116.3039178 39.9178883)",residential,,1,,938.7829999999998,,,False,403383767,,,,4057342796,4057342174,
,,"LINESTRING (116.2157706 40.1163692, 116.2161709 40.1160116, 116.2163424 40.1159456)",residential,,0,,68.66900000000001,,,False,210697623,,,,2207736653,2207736650,
,,"LINESTRING (116.1828602 40.0703188, 116.1828675 40.068648)",tertiary,,0,,185.786,,,False,393391975,,,,4836221777,4836221732,
,,"LINESTRING (116.1828602 40.0703188, 116.188032 40.0707417)",tertiary,,0,,442.586,,,False,491529715,,,,4836221777,4836221780,
,,"LINESTRING (116.1828602 40.0703188, 116.1828554 40.0714083, 116.1828252 40.0715947)",tertiary,,0,,142.033,,,False,393391975,,,,4836221777,3965929170,
,,"LINESTRING (116.188032 40.0707417, 116.1828602 40.0703188)",tertiary,,0,,442.586,,,False,491529715,,,,4836221780,4836221777,
,,"LINESTRING (116.188032 40.0707417, 116.1877048 40.0737076, 116.1876565 40.073804, 116.1875653 40.0738677, 116.1874366 40.0738984, 116.1873346 40.0739087, 116.1854985 40.0738796)",tertiary,,0,,529.443,,,False,491529709,,,,4836221780,4836221855,
,,"LINESTRING (116.188032 40.0707417, 116.1882251 40.068999, 116.1881983 40.0688738, 116.1880991 40.0687897, 116.1879462 40.0687527, 116.1853766 40.0686973, 116.1833596 40.0686624, 116.1828675 40.068648)",tertiary,,0,,667.1579999999999,,,False,491529709,,,,4836221780,4836221732,
,,"LINESTRING (116.172211 40.0712692, 116.1752768 40.0713328, 116.175655 40.0713636, 116.1765401 40.071381)",tertiary,,0,,368.671,,,True,491529716,,,,4836221782,4836221786,
,,"LINESTRING (116.3382321 40.031771, 116.3390868 40.0320195)",unclassified,,0,,77.839,,,False,367173782,,,,528606041,3711239472,
,,"LINESTRING (116.3382321 40.031771, 116.3380162 40.0321057, 116.336696 40.0339904, 116.3360731 40.0348698, 116.3354709 40.035713, 116.3347459 40.0367259, 116.3346911 40.0367937, 116.3346238 40.0368506, 116.3345424 40.0368858, 116.3344604 40.0369113)",residential,,0,,658.7489999999998,,,False,26141490,,,,528606041,286277198,
,,"LINESTRING (116.3382321 40.031771, 116.3379596 40.0316888, 116.3386467 40.0306942, 116.3390248 40.0301183, 116.3391162 40.0298739, 116.3391691 40.0296342, 116.3391853 40.0295113)",unclassified,,0,,290.75800000000004,,,False,367173781,,,,528606041,528606005,
,,"LINESTRING (116.2872984 40.0502685, 116.2868867 40.0501934, 116.2865976 40.0501287, 116.2863277 40.0500347, 116.2858587 40.0498051, 116.2855423 40.049636, 116.2852533 40.0495275, 116.2849888 40.0494461, 116.2846997 40.0494023, 116.2843752 40.0493814, 116.2840398 40.0494273, 116.2835708 40.0494586, 116.2832654 40.0494377, 116.2829491 40.0493835, 116.2825673 40.0492541, 116.2822837 40.0491225, 116.2820438 40.0489806)",tertiary,,0,,483.938,,,False,26152115,,,,2099798874,286387030,
,,"LINESTRING (116.2872984 40.0502685, 116.2882756 40.0504387, 116.2894725 40.0506468)",tertiary,,0,,189.77499999999998,,,False,26152115,,,,2099798874,282474130,
,,"LINESTRING (116.2872984 40.0502685, 116.2871403 40.0508404, 116.2869167 40.0516378, 116.2868659 40.051864)",tertiary,,0,,181.209,,唐家岭路,False,26152119,,,,2099798874,1875160066,
,,"LINESTRING (116.2872984 40.0502685, 116.2875912 40.04924, 116.2879455 40.0479755, 116.2879853 40.0477892, 116.2879295 40.0472647, 116.2878322 40.0469647, 116.2877519 40.0467169, 116.287396 40.0461733, 116.2870464 40.0457792, 116.2868925 40.0456689, 116.2866772 40.0454782)",tertiary,,0,2,569.675,,软件园四号路,False,"[367396537, 367396539]",,,,2099798874,288469085,
,,"LINESTRING (116.1765401 40.071381, 116.1765384 40.0715125)",tertiary,,0,,14.623,,,False,491529720,,,,4836221786,4836221798,
,,"LINESTRING (116.1765401 40.071381, 116.176579 40.0683329)",tertiary,,0,,338.95,,,False,491529720,,,,4836221786,4836221722,
,,"LINESTRING (116.1765401 40.071381, 116.179005 40.0714293, 116.1793859 40.0714457, 116.180231 40.0714598)",tertiary,,0,,314.2,,,True,491529716,,,,4836221786,4836221792,
,,"LINESTRING (116.1738284 40.0714478, 116.1731873 40.073999)",tertiary,,0,,288.878,,,False,491529711,,,,4836221791,4836221862,
,,"LINESTRING (116.1738284 40.0714478, 116.1728628 40.0714211, 116.1721654 40.0713923)",tertiary,,0,,141.647,,,True,491529717,,,,4836221791,4836221787,
,,"LINESTRING (116.180231 40.0714598, 116.1804014 40.0714626)",tertiary,,0,,14.503,,,True,491529716,,,,4836221792,4836221793,
,,"LINESTRING (116.180231 40.0714598, 116.1802202 40.0711757, 116.180308 40.0673257)",tertiary,,0,,459.77,,稻香湖路,True,371908736,,,,4836221792,1849465398,
,,"LINESTRING (116.1804014 40.0714626, 116.1804045 40.0715859)",tertiary,,0,,13.713,,稻香湖路,True,174270959,,,,4836221793,4836221806,
,,"LINESTRING (116.1804014 40.0714626, 116.1808638 40.0714703, 116.181698 40.0715073, 116.1821379 40.0715216, 116.1825616 40.0715504, 116.1828252 40.0715947)",tertiary,,0,,207.082,,,True,491529716,,,,4836221793,3965929170,
,,"LINESTRING (116.3325008 40.0072184, 116.3320539 40.0071864, 116.3318656 40.0072105, 116.331663 40.0072816, 116.3313846 40.0074759, 116.3310835 40.0076065, 116.3308639 40.0076834)",residential,,0,,155.584,,,False,159692424,,,,1718002533,1718002540,
,,"LINESTRING (116.3325008 40.0072184, 116.3326401 40.0060384, 116.3323352 40.0060225, 116.3323049 40.005773, 116.3323542 40.0056642, 116.3324602 40.0044942, 116.3325208 40.0044362, 116.3330397 40.0044478, 116.33307 40.0038821, 116.3342724 40.0037029)",residential,,0,,548.623,,,False,159692424,,,,1718002533,1718002444,
,,"LINESTRING (116.3325008 40.0072184, 116.3334513 40.0071928, 116.3335396 40.0068071, 116.3355368 40.0062561)",residential,,0,,305.35,,,False,384816564,,,,1718002533,340412709,
,,"LINESTRING (116.2407864 40.0706316, 116.2393879 40.0701873)",tertiary,,0,,128.849,,丰豪东路,True,410176780,,,,5684536166,4120400997,
,,"LINESTRING (116.2407864 40.0706316, 116.2397816 40.0725286)",secondary,,0,2,227.606,30,永旭南路,False,596837683,,,,5684536166,1852440335,
,,"LINESTRING (116.1267979 40.0986592, 116.1268029 40.0985381)",tertiary,,0,,13.472,,温北路,False,174260682,,,,644588391,1849512269,
,,"LINESTRING (116.1267979 40.0986592, 116.1267323 40.1006408, 116.1267286 40.1010775, 116.1267695 40.1035544)",tertiary,,0,,544.4159999999999,,温北路,False,174260682,,,,644588391,4839755207,
,,"LINESTRING (116.1267979 40.0986592, 116.1253227 40.0987411, 116.1247168 40.0987976)",tertiary,,0,,177.724,,聂各庄东路,True,174267971,,,,644588391,4839754286,
,,"LINESTRING (116.1765384 40.0715125, 116.1765401 40.071381)",tertiary,,0,,14.623,,,False,491529720,,,,4836221798,4836221786,
,,"LINESTRING (116.1765384 40.0715125, 116.1758186 40.071497, 116.1754028 40.0714806, 116.1738284 40.0714478)",tertiary,,0,,230.718,,,True,491529717,,,,4836221798,4836221791,
,,"LINESTRING (116.3511876 39.9575234, 116.3511657 39.9580237)",residential,,0,,55.662,,,False,399053824,,,,4017824618,4017893148,
,,"LINESTRING (116.3511876 39.9575234, 116.3525042 39.957544, 116.3536239 39.9575604)",residential,,0,,207.695,,,False,"[399047060, 399047061]",,,,4017824618,4017824620,
,,"LINESTRING (116.3511876 39.9575234, 116.3512011 39.9571448, 116.3518296 39.9571433)",residential,,0,,95.684,,,False,"[399053824, 399053825]",,,,4017824618,4017893147,
,,"LINESTRING (116.1006377 40.0516397, 116.1006613 40.0516398)",unclassified,,0,,2.009,,激情穿越线,False,156914608,,,,1741005675,1738167015,
,,"LINESTRING (116.1006377 40.0516397, 116.1006329 40.0514813, 116.1006308 40.051297, 116.1006444 40.0512007, 116.1006614 40.0511147, 116.1006614 40.051021, 116.1006682 40.0509481, 116.1006118 40.050822, 116.1005063 40.0507178, 116.1004213 40.0506683, 116.1001798 40.0506293, 116.0999961 40.0506163, 116.0998089 40.0505954, 116.0996218 40.0505824, 116.0994551 40.0505642, 116.0992918 40.0505433, 116.0990945 40.0505121, 116.0989596 40.0504971, 116.098848 40.0504239, 116.0988075 40.0503232, 116.0988311 40.0501753, 116.0988075 40.0500384, 116.0986675 40.0499691, 116.09852 40.0499736, 116.0980172 40.0500049, 116.0978689 40.0499636, 116.0977611 40.0498813, 116.0977876 40.0496316, 116.0975417 40.0496082, 116.0972731 40.0496517, 116.0970351 40.0497062, 116.0968947 40.0496395, 116.0967918 40.0495598, 116.096541 40.0494687, 116.0962959 40.0494209, 116.0960504 40.0494169, 116.0958009 40.0495042, 116.0955194 40.0495698, 116.0952872 40.0495967, 116.0950626 40.0496058, 116.0949232 40.0495902, 116.0947988 40.0495334, 116.0945745 40.0494352, 116.0943675 40.0493454, 116.0941798 40.049266, 116.0939531 40.0492368, 116.093707 40.0492542, 116.0936334 40.0492946, 116.0935978 40.0493521, 116.0936382 40.0494198, 116.0936971 40.0494649, 116.0937525 40.0495303, 116.0937501 40.0495982, 116.0935432 40.0497365, 116.0933344 40.0498589, 116.0927352 40.0501161, 116.0924138 40.0502973, 116.0923476 40.0504261, 116.0923147 40.0504933, 116.0922515 40.0505305, 116.0921599 40.0505467, 116.0920723 40.0505147, 116.0920027 40.0503555, 116.0919402 40.0501549, 116.09175 40.050114, 116.0915174 40.0500772, 116.0911452 40.0500125, 116.0907731 40.0503103, 116.0906886 40.0507117, 116.0904687 40.0508411, 116.0899612 40.0509836, 116.0896229 40.0512684, 116.0894382 40.0513895, 116.0893047 40.0515714, 116.0892783 40.0516876, 116.089217 40.0517863, 116.0891405 40.0518009, 116.0890724 40.0517592, 116.0890469 40.0516486, 116.0890648 40.0515144, 116.0890356 40.0510206, 116.0889257 40.0507875, 116.0888111 40.050621, 116.0886531 40.0505584, 116.0885404 40.050621, 116.0884949 40.0507433, 116.0884711 40.0508123, 116.088422 40.0508411, 116.0877624 40.0507376, 116.0874071 40.0505692, 116.0873433 40.0505441, 116.0872719 40.0505401, 116.0872056 40.0505805, 116.0871989 40.0506315, 116.0873587 40.0507355, 116.0875256 40.0508541, 116.0877129 40.0508988, 116.0878808 40.0509836, 116.0878525 40.0511143, 116.0878808 40.0512425, 116.0880172 40.0512956, 116.0881808 40.0513067, 116.0882794 40.0513693, 116.0882816 40.0514508)",unclassified,,0,,1872.2530000000006,,"['激情穿越线', '盘山公路']",False,"[156914608, 162162039]",,,,1741005675,1691587399,
,,"LINESTRING (116.1006377 40.0516397, 116.1005812 40.0519895, 116.1005822 40.0524781, 116.1005232 40.0528066, 116.1005179 40.0531228, 116.1005114 40.0535416, 116.1005232 40.0538332)",unclassified,,0,,244.56799999999998,,,False,185214901,,,,1741005675,1957737411,
,,"LINESTRING (116.3536239 39.9575604, 116.3525042 39.957544, 116.3511876 39.9575234)",residential,,0,,207.695,,,False,"[399047060, 399047061]",,,,4017824620,4017824618,
,,"LINESTRING (116.3547612 39.9583663, 116.3533799 39.9583742)",residential,,0,,117.735,,,False,399047063,,,,4017824621,4017911121,
,,"LINESTRING (116.3308639 40.0076834, 116.3310835 40.0076065, 116.3313846 40.0074759, 116.331663 40.0072816, 116.3318656 40.0072105, 116.3320539 40.0071864, 116.3325008 40.0072184)",residential,,0,,155.584,,,False,159692424,,,,1718002540,1718002533,
,,"LINESTRING (116.2927109 40.0463261, 116.2937745 40.0465112)",tertiary_link,,0,,92.846,,,False,257421506,,,,2933957487,2629522944,
,,"LINESTRING (116.2927109 40.0463261, 116.2935159 40.0448446, 116.2937598 40.0444743, 116.2939183 40.044216)",tertiary,,0,,256.266,,,False,26328088,,,,2933957487,288448004,
,,"LINESTRING (116.2927109 40.0463261, 116.2926518 40.0463161, 116.2913793 40.046095, 116.2908249 40.0459986)",tertiary_link,,0,,164.62,,,False,"[257421505, 257421506, 257421507]",,,,2933957487,2629522948,
,,"LINESTRING (116.3493792 39.959312, 116.3493914 39.9587446, 116.3501881 39.9587556, 116.3524885 39.9588188)",residential,,0,,327.20900000000006,,,False,"[399047064, 399047066]",,,,4017824624,3511265498,
,,"LINESTRING (116.3493792 39.959312, 116.3493692 39.9597728, 116.3492894 39.9608232, 116.3492546 39.9619069)",residential,,0,,288.782,,,False,"[399047066, 399047781, 106617839]",,,,4017824624,2857344072,
,,"LINESTRING (116.3493792 39.959312, 116.3501709 39.9593257, 116.3511055 39.9593419)",residential,,0,,147.17200000000003,,,False,399047067,,,,4017824624,4017840119,
,,"LINESTRING (116.3531552 39.9593787, 116.3525394 39.9593668)",residential,,0,,52.502,,,False,399047067,,,,4017824625,4017838654,
,,"LINESTRING (116.3531552 39.9593787, 116.3531314 39.9603946)",residential,,0,,112.981,,,False,399055360,,,,4017824625,4017834792,
,,"LINESTRING (116.3531552 39.9593787, 116.353168 39.9588351, 116.3524885 39.9588188)",residential,,0,,118.398,,,False,"[399055360, 399047064]",,,,4017824625,3511265498,
,,"LINESTRING (116.3524656 39.9593655, 116.3525394 39.9593668)",residential,,0,,6.292,,,False,399047067,,,,4017824626,4017838654,
,,"LINESTRING (116.3524656 39.9593655, 116.3524885 39.9588188)",residential,,0,,60.822,,,False,399047513,,,,4017824626,3511265498,
,,"LINESTRING (116.3524656 39.9593655, 116.3518606 39.959355, 116.3511055 39.9593419)",residential,,0,,115.952,,,False,399047067,,,,4017824626,4017840119,
,,"LINESTRING (116.3531173 39.9609937, 116.3531262 39.9606129, 116.3531314 39.9603946)",residential,,0,,66.628,,,False,399055360,,,,4017824627,4017834792,
,,"LINESTRING (116.1802356 40.0715835, 116.180231 40.0714598)",tertiary,,0,,13.76,,稻香湖路,True,371908736,,,,4836221805,4836221792,
,,"LINESTRING (116.1802356 40.0715835, 116.1796541 40.071575, 116.1789836 40.0715586, 116.1776371 40.071536, 116.1765384 40.0715125)",tertiary,,0,,314.701,,,True,491529717,,,,4836221805,4836221798,
,,"LINESTRING (116.1804045 40.0715859, 116.1802356 40.0715835)",tertiary,,0,,14.374,,,True,491529717,,,,4836221806,4836221805,
,yes,"LINESTRING (116.1804045 40.0715859, 116.1804103 40.0718181, 116.1804739 40.0726634, 116.180529 40.0733528, 116.1806166 40.0740003, 116.1808637 40.0751965, 116.1809825 40.076051, 116.1810147 40.0767709, 116.1809907 40.0776368, 116.1809095 40.0783009, 116.1807825 40.078964, 116.1807262 40.0791842)",tertiary,,0,,849.4110000000001,,稻香湖路,True,"[371908731, 371908742, 174270959]",,,,4836221806,4836221987,
,,"LINESTRING (116.2897364 40.0429215, 116.2899434 40.0422761)",tertiary,,0,,73.897,,,False,25895792,,,,2933957497,298582561,
,,"LINESTRING (116.2897364 40.0429215, 116.2894333 40.0438667)",tertiary,,0,,108.222,,,False,25895792,,,,2933957497,282473300,
,,"LINESTRING (116.2897364 40.0429215, 116.2904668 40.0430457, 116.2906375 40.0429866, 116.2907554 40.0429119, 116.2909627 40.0421556, 116.2910115 40.0420529, 116.2911091 40.0420498, 116.2929182 40.0428714, 116.2943696 40.0434628, 116.2941826 40.0437709, 116.2939183 40.044216)",tertiary,,0,,610.2339999999999,,,False,26328088,,,,2933957497,288448004,
,,"LINESTRING (116.2096313 40.0908534, 116.2097364 40.0908615)",unclassified,,0,,8.986,,西马坊路,False,174270966,,,,1851958137,1851958139,
,,"LINESTRING (116.2096313 40.0908534, 116.2094312 40.0908101, 116.2033282 40.0896573, 116.2031319 40.0896241, 116.2029611 40.0896222, 116.2025022 40.0896495, 116.2021554 40.0896534, 116.2017653 40.0896378, 116.2009418 40.0895676, 116.2007226 40.0895208, 116.1960664 40.0880858)","['residential', 'unclassified']",,0,,1202.8529999999998,,西马坊路,False,"[219294692, 174270966]",,,,1851958137,2284753931,
,,"LINESTRING (116.2096313 40.0908534, 116.2098638 40.0887542, 116.2098917 40.0884364, 116.2099942 40.0875709, 116.2101382 40.0862646, 116.2106634 40.0814976, 116.2106783 40.0812773, 116.2106684 40.0810246, 116.2106363 40.0808242, 116.2102703 40.0790736, 116.2102555 40.0789414)",tertiary,,0,,1331.0030000000002,,上庄路,True,174524133,,,,1851958137,2284753876,
,,"LINESTRING (116.2097364 40.0908615, 116.2096313 40.0908534)",unclassified,,0,,8.986,,西马坊路,False,174270966,,,,1851958139,1851958137,
,,"LINESTRING (116.2097364 40.0908615, 116.2096987 40.0911111, 116.2096243 40.0915118)",tertiary,,0,,72.94200000000001,,上庄路,True,219289499,,,,1851958139,1851958147,
,,"LINESTRING (116.2095108 40.0915012, 116.2096243 40.0915118)",unclassified,,0,,9.727,,,False,219294685,,,,1851958145,1851958147,
,,"LINESTRING (116.2095108 40.0915012, 116.2095497 40.0917515)",residential,,0,,28.028,,上庄家园西路,False,219294687,,,,1851958145,1851958158,
,,"LINESTRING (116.2095108 40.0915012, 116.2095939 40.0911011, 116.2096313 40.0908534)",tertiary,,0,,72.773,,上庄路,True,174524133,,,,1851958145,1851958137,
,,"LINESTRING (116.3227946 39.9096329, 116.3243861 39.9096129)",tertiary,,0,,135.762,,玉渊潭南路,False,143599420,,,,27485058,754517147,
,,"LINESTRING (116.3227946 39.9096329, 116.3225308 39.9096496)",tertiary,,0,,22.577,,玉渊潭南路,False,143599420,,,,27485058,754515973,
,,"LINESTRING (116.3227946 39.9096329, 116.3228033 39.9076792)",tertiary,,0,,217.243,,茂林居西路,False,216964122,,,,27485058,2891549445,
,,"LINESTRING (116.2096243 40.0915118, 116.2095497 40.0917515)",tertiary,,0,,27.398,,上庄路,True,219289499,,,,1851958147,1851958158,
,,"LINESTRING (116.2096243 40.0915118, 116.2095108 40.0915012)",unclassified,,0,,9.727,,,False,219294685,,,,1851958147,1851958145,
,,"LINESTRING (116.2096243 40.0915118, 116.2098747 40.0915294, 116.2132503 40.0915524)",unclassified,,0,,308.55,,,False,219294685,,,,1851958147,2284754003,
,,"LINESTRING (116.2095497 40.0917515, 116.2095108 40.0915012)",residential,,0,,28.028,,上庄家园西路,False,219294687,,,,1851958158,1851958145,
,,"LINESTRING (116.2095497 40.0917515, 116.2094028 40.0921627, 116.2086707 40.0940095, 116.2085896 40.0942538, 116.2085328 40.0944925, 116.2085062 40.0946257, 116.2084655 40.0948295, 116.2083243 40.0958369, 116.2082786 40.0961219, 116.2082229 40.0964029, 116.2081494 40.0967305, 116.207876 40.0978684)",tertiary,,0,,696.701,,上庄路,True,219289499,,,,1851958158,2284754063,
